ID,LTV,CLTV,Orig_Bal,Orig_Date,Orig_Term,Orig_Rate,State,FICO,Occupancy,Type
1300,85,85,284750,30-08-2006,360,7.05,IL,612,Owner Occupied,ARM
2471,82.54,82.54,284750,23-08-2006,480,8.35,AZ,516,Owner Occupied,ARM
2435,95,95,284050,29-08-2006,360,9.25,UT,670,Investor Owned,ARM
3273,80,80,284000,23-08-2006,480,8.75,FL,537,Owner Occupied,ARM
3299,80,100,284000,24-08-2006,480,7.6,FL,621,Owner Occupied,ARM
1861,90,90,283770,31-08-2006,360,7.125,FL,649,Owner Occupied,Fix
1976,90,90,283500,25-08-2006,480,9.15,FL,653,Investor Owned,ARM
2286,90,100,283500,24-08-2006,480,8.85,CA,628,Owner Occupied,ARM
4209,88.3,88.3,283500,28-08-2006,360,7.85,MD,658,Owner Occupied,Fix
1637,95,95,283100,25-08-2006,360,8.6,NJ,633,Owner Occupied,ARM
919,89.84,89.84,283000,30-08-2006,480,7.9,MD,583,Owner Occupied,ARM
3807,82.03,82.03,283000,23-08-2006,360,7.75,PA,551,Owner Occupied,Fix
4307,69.02,69.02,283000,31-08-2006,480,8.2,CA,555,Owner Occupied,ARM
1368,94.13,94.13,282382,21-08-2006,360,7.99,NV,709,Owner Occupied,Fix
1000,60,60,282000,11-09-2006,360,7.75,FL,584,Owner Occupied,Fix
3448,80,100,282000,29-08-2006,480,9.15,MA,668,Owner Occupied,ARM
3929,90,90,281700,11-09-2006,480,10,IL,753,Investor Owned,ARM
3356,90,90,281621,03-04-2006,360,8.4,MD,654,Owner Occupied,Fix
3951,90,90,281250,06-09-2006,360,7.75,AZ,643,Second Home ÿÿ,ARM
2068,74.93,74.93,281000,31-08-2006,360,9.55,AZ,578,Owner Occupied,ARM
588,90,90,280800,31-08-2006,360,10.1,WA,650,Investor Owned,ARM
4865,90,90,280800,31-08-2006,360,9.4,CA,720,Investor Owned,ARM
931,85,85,280500,18-08-2006,360,9.35,FL,566,Owner Occupied,ARM
3774,78.13,78.13,280500,31-08-2006,360,8.375,PA,534,Owner Occupied,ARM
1776,95,95,280250,23-08-2006,480,9.15,CA,626,Owner Occupied,ARM
2379,95,95,280250,05-09-2006,360,9.25,IL,614,Owner Occupied,ARM
2726,95,95,280250,30-08-2006,360,7.5,AZ,633,Owner Occupied,ARM
31,80,100,280000,22-08-2006,360,7.75,CA,602,Owner Occupied,ARM
413,80,100,280000,25-08-2006,480,7.25,CA,601,Owner Occupied,ARM
753,55.12,55.12,280000,20-06-2006,360,7.65,CA,522,Owner Occupied,ARM
871,80,100,280000,24-08-2006,360,7.75,CA,663,Owner Occupied,ARM
1468,80,80,280000,28-08-2006,360,8.65,TX,544,Owner Occupied,ARM
1562,80,100,280000,05-09-2006,360,8.1,FL,601,Owner Occupied,ARM
1717,80,100,280000,30-05-2006,480,8.45,CA,665,Owner Occupied,ARM
1840,80,100,280000,19-09-2006,360,7,FL,704,Owner Occupied,ARM
2414,80,100,280000,31-08-2006,360,9,AZ,685,Owner Occupied,ARM
2416,80,100,280000,13-09-2006,360,7.25,CA,638,Owner Occupied,ARM
2501,75.68,75.68,280000,22-08-2006,480,7.75,WA,554,Owner Occupied,ARM
2650,80,100,280000,21-08-2006,480,7.99,CA,664,Owner Occupied,ARM
2720,62.22,62.22,280000,30-08-2006,360,7.1,FL,625,Owner Occupied,Fix
3164,80,80,280000,18-08-2006,360,7.95,WA,605,Owner Occupied,ARM
3180,80,100,280000,31-08-2006,360,7.9,FL,656,Owner Occupied,ARM
3415,89.74,89.74,280000,25-08-2006,360,9,FL,583,Owner Occupied,Fix
3687,80,80,280000,31-08-2006,360,8.15,NJ,640,Investor Owned,ARM
4123,80,100,280000,15-09-2006,480,7.9,FL,655,Owner Occupied,ARM
4274,80,80,280000,07-09-2006,480,8.95,NJ,601,Owner Occupied,ARM
4337,80,100,280000,31-08-2006,360,8.45,CA,640,Owner Occupied,ARM
4427,84.85,100,280000,28-08-2006,360,6.9,CO,615,Owner Occupied,ARM
94,90,90,279801,24-08-2006,360,10.487,TX,552,Owner Occupied,ARM
2811,80,100,279200,29-08-2006,480,8,IL,667,Owner Occupied,ARM
3514,80,100,279200,29-08-2006,480,8.1,CA,676,Owner Occupied,ARM
293,90,90,279000,28-08-2006,480,8.1,AZ,592,Owner Occupied,ARM
1743,90,95,279000,10-08-2006,360,9.2,IL,575,Owner Occupied,ARM
2340,90,90,279000,29-08-2006,360,6.875,WA,668,Owner Occupied,Fix
2662,90,100,279000,31-08-2006,360,9.05,AZ,612,Owner Occupied,ARM
3100,90,90,279000,18-08-2006,360,8.1,CA,604,Owner Occupied,ARM
4361,88.01,88.01,279000,11-09-2006,480,7.75,NY,599,Owner Occupied,ARM
2631,80,100,278400,31-08-2006,360,7.25,CA,631,Owner Occupied,ARM
3683,80,100,278400,17-08-2006,480,7.9,CA,686,Owner Occupied,ARM
4331,80,100,278400,06-09-2006,360,7.6,NV,613,Owner Occupied,ARM
276,80,80,277600,14-08-2006,480,8.425,WA,575,Owner Occupied,ARM
954,80,100,277600,29-08-2006,480,8.4,NJ,740,Owner Occupied,ARM
2185,80,100,277600,06-09-2006,360,7.95,CA,660,Owner Occupied,ARM
1584,50.37,50.37,277025,21-08-2006,360,7.99,MA,605,Owner Occupied,ARM
3428,90,90,277020,24-04-2006,360,7.7,FL,642,Owner Occupied,Fix
2696,80,100,276800,29-08-2006,360,7.25,CA,647,Owner Occupied,ARM
2623,80,100,276792,31-08-2006,480,7.5,NV,645,Owner Occupied,ARM
184,85,85,276250,11-08-2006,360,7.75,FL,606,Owner Occupied,ARM
2216,85,100,276250,30-08-2006,360,7.6,CO,502,Owner Occupied,ARM
645,80,100,276000,14-08-2006,480,7.95,CA,600,Owner Occupied,ARM
1170,80,100,276000,22-08-2006,360,9.2,IL,649,Owner Occupied,ARM
4350,100,100,276000,12-09-2006,480,8.99,CA,681,Owner Occupied,ARM
4505,80,100,276000,31-08-2006,480,8.95,NV,652,Owner Occupied,ARM
3529,88.89,88.89,275900,03-04-2006,240,8.35,MA,628,Owner Occupied,Fix
1801,90,90,275871,30-08-2006,360,10,AZ,593,Owner Occupied,ARM
1890,85,85,275825,22-08-2006,360,10.45,CA,535,Owner Occupied,ARM
194,90,90,275580,28-08-2006,360,7.75,NY,698,Investor Owned,Fix
593,95,95,275500,29-08-2006,360,10.1,IL,591,Owner Occupied,ARM
802,95,95,275500,31-08-2006,480,7.6,FL,641,Owner Occupied,ARM
818,84.77,84.77,275500,30-08-2006,360,7.75,IL,601,Owner Occupied,Fix
3582,83.41,83.41,275250,27-04-2006,360,6.625,CA,713,Owner Occupied,Fix
3470,90,90,275220,28-04-2006,360,7.35,WA,646,Owner Occupied,Fix
3509,80,100,275200,28-08-2006,360,7.45,AZ,643,Owner Occupied,ARM
1475,56.12,56.12,275000,16-08-2006,480,7.75,CA,599,Owner Occupied,ARM
2895,55,55,275000,29-08-2006,360,9.85,FL,521,Owner Occupied,ARM
2912,79.94,79.94,275000,14-08-2006,360,8.25,FL,542,Owner Occupied,ARM
3218,80,100,274800,31-08-2006,360,7.7,FL,645,Owner Occupied,ARM
35,90,90,274500,25-08-2006,360,9.6,TX,764,Investor Owned,ARM
375,90,90,274500,25-08-2006,480,9.25,CA,595,Owner Occupied,ARM
3856,90,100,274500,28-08-2006,360,8.1,FL,619,Owner Occupied,ARM
3909,90,100,274500,13-09-2006,360,9.65,CA,559,Owner Occupied,ARM
53,80,100,274152,25-08-2006,360,7.85,CA,638,Owner Occupied,ARM
581,75,75,273750,01-09-2006,360,8,HI,570,Owner Occupied,ARM
969,78.88,78.88,273705,16-08-2006,360,8.2,NY,601,Owner Occupied,Fix
142,80,80,273600,17-08-2006,480,6.85,CA,570,Owner Occupied,ARM
1279,80,100,273600,08-09-2006,480,8.07,FL,613,Owner Occupied,ARM
3331,95,95,273600,28-08-2006,480,7.99,MN,618,Owner Occupied,ARM
900,80,100,273200,15-08-2006,360,8.25,CA,683,Owner Occupied,ARM
2522,82.77,82.77,273021,22-08-2006,360,7.3,CA,641,Owner Occupied,ARM
1367,86.67,86.67,273000,31-08-2006,360,7.25,CA,678,Owner Occupied,Fix
598,90,90,272970,16-08-2006,360,7.5,WA,647,Owner Occupied,Fix
2127,89.38,89.38,272600,05-07-2006,360,7.3,NH,659,Owner Occupied,Fix
1705,90,90,272250,21-08-2006,480,8.55,OR,644,Investor Owned,ARM
4504,95,95,272175,31-08-2006,480,7.99,AZ,629,Owner Occupied,ARM
229,80,80,272000,06-09-2006,360,7.5,MD,586,Owner Occupied,ARM
949,80,100,272000,30-08-2006,360,8.1,NV,686,Owner Occupied,ARM
1011,85,85,272000,08-09-2006,360,7,RI,621,Owner Occupied,ARM
1013,79.3,79.3,272000,29-08-2006,360,7.15,NY,618,Owner Occupied,ARM
1040,80,100,272000,16-08-2006,360,7.4,FL,648,Owner Occupied,ARM
1427,85,85,272000,31-08-2006,480,9.925,CA,567,Owner Occupied,ARM
2540,80,80,272000,30-08-2006,360,7.85,NY,618,Owner Occupied,ARM
2727,80,100,272000,25-08-2006,360,7,CA,635,Owner Occupied,ARM
3423,80,100,272000,16-08-2006,360,8,CA,656,Owner Occupied,ARM
3599,80,80,272000,24-08-2006,360,8.75,NJ,523,Owner Occupied,ARM
3914,87.59,87.59,272000,24-04-2006,300,6.99,WA,711,Owner Occupied,Fix
4054,80,80,272000,05-09-2006,480,8,FL,564,Owner Occupied,ARM
4525,80,100,272000,28-08-2006,480,8.99,CA,642,Owner Occupied,ARM
4878,80,100,272000,08-09-2006,360,7.75,CA,724,Owner Occupied,ARM
4885,80,100,272000,05-09-2006,480,7.5,AZ,636,Owner Occupied,ARM
432,90,90,271800,28-08-2006,360,9.45,TX,582,Owner Occupied,ARM
3860,83.34,83.34,271773,21-04-2006,360,7.2,FL,673,Owner Occupied,Fix
3088,90,90,271710,31-08-2006,360,7.25,WA,653,Owner Occupied,ARM
4239,100,100,271500,29-08-2006,480,9.8,IL,680,Owner Occupied,ARM
1188,80,100,271200,08-09-2006,480,8.99,CA,644,Owner Occupied,ARM
2559,80,100,271200,08-09-2006,480,8.45,CA,603,Owner Occupied,ARM
2634,80,100,271200,31-08-2006,360,7,CA,694,Owner Occupied,ARM
3930,90,90,271170,17-04-2006,360,6.2,CO,712,Owner Occupied,Fix
1542,90,90,270786,31-08-2006,360,7.625,NV,666,Owner Occupied,ARM
1047,95,95,270750,31-08-2006,360,7.75,WA,625,Owner Occupied,Fix
3952,85.5,85.5,270500,12-04-2006,360,6.99,FL,730,Owner Occupied,Fix
2639,90,90,270450,23-08-2006,360,8.05,AZ,635,Owner Occupied,Fix
1878,80,100,270400,23-08-2006,360,7.5,CA,647,Owner Occupied,ARM
431,75,75,270000,16-06-2006,360,9.45,CA,518,Owner Occupied,ARM
832,90,90,270000,30-05-2006,360,8.75,IL,515,Owner Occupied,ARM
935,90,90,270000,16-08-2006,480,7.94,NY,543,Owner Occupied,ARM
1167,90,90,270000,31-08-2006,360,8.95,FL,698,Investor Owned,ARM
1586,73.97,73.97,270000,29-08-2006,360,9.65,FL,501,Owner Occupied,ARM
1823,90,90,270000,18-08-2006,480,7,PA,573,Owner Occupied,ARM
1909,90,90,270000,21-08-2006,360,7.5,WA,622,Owner Occupied,Fix
2009,94.74,94.74,270000,30-08-2006,360,8.35,IL,624,Owner Occupied,ARM
2456,75,75,270000,16-08-2006,360,7,FL,535,Owner Occupied,ARM
2805,60,60,270000,21-08-2006,360,7.75,NJ,602,Owner Occupied,Fix
2909,90,100,270000,30-08-2006,360,10.7,IL,674,Investor Owned,ARM
3125,90,90,270000,23-08-2006,360,10.175,NJ,637,Investor Owned,ARM
3427,100,100,270000,28-08-2006,480,8.45,MD,667,Owner Occupied,ARM
4377,90,100,270000,31-08-2006,480,8.65,AZ,554,Owner Occupied,ARM
3246,90,90,269550,21-08-2006,480,8.55,OR,644,Investor Owned,ARM
2258,90,90,269100,30-08-2006,360,8.675,MA,595,Owner Occupied,ARM
3345,90,90,269100,30-08-2006,480,9.7,MA,591,Owner Occupied,ARM
3239,79.12,79.12,269000,22-08-2006,360,7.15,MD,606,Owner Occupied,ARM
3633,81.52,81.52,269000,31-08-2006,480,7.7,NV,607,Owner Occupied,Fix
2283,80,80,268800,31-08-2006,360,9.5,CA,546,Owner Occupied,ARM
2829,80,100,268716,22-08-2006,360,7.5,CA,634,Owner Occupied,ARM
396,80,100,268388,18-08-2006,360,6.99,CA,665,Owner Occupied,ARM
85,80,100,268000,23-08-2006,480,6.99,CO,618,Owner Occupied,ARM
252,80,100,268000,01-09-2006,360,6.15,CA,657,Owner Occupied,ARM
298,92.41,92.41,268000,06-09-2006,480,9.35,RI,647,Owner Occupied,ARM
1372,80,80,268000,15-08-2006,360,9.75,AZ,617,Investor Owned,ARM
1382,80,100,268000,30-08-2006,360,7.1,MD,630,Owner Occupied,ARM
1771,80,80,268000,30-08-2006,480,8.99,NJ,552,Owner Occupied,ARM
2245,80,100,268000,05-09-2006,360,7.35,MD,632,Owner Occupied,ARM
3296,80,100,268000,28-08-2006,360,7.45,FL,669,Owner Occupied,ARM
3554,80,80,268000,28-08-2006,480,7.675,IL,614,Owner Occupied,ARM
3806,80,100,268000,16-08-2006,480,7.9,FL,641,Owner Occupied,ARM
3852,80,80,268000,06-09-2006,360,9.1,CA,549,Owner Occupied,ARM
4080,51.84,51.84,268000,05-09-2006,480,7,CA,623,Owner Occupied,Fix
4575,80,100,268000,31-08-2006,480,8.2,CA,637,Owner Occupied,ARM
4751,80,100,267920,05-09-2006,360,7.65,CA,642,Owner Occupied,ARM
3723,95,95,267900,30-08-2006,360,8.525,IL,696,Investor Owned,ARM
1027,85,85,267750,14-08-2006,360,8.975,MA,510,Owner Occupied,ARM
2837,85,85,267750,07-09-2006,360,7.15,OK,643,Owner Occupied,Fix
4033,84.98,84.98,267700,30-08-2006,360,7.5,CT,704,Owner Occupied,Fix
305,84.92,84.92,267500,29-08-2006,360,9.3,FL,545,Owner Occupied,ARM
348,90,99.39,267300,25-08-2006,360,8.1,FL,538,Owner Occupied,ARM
3676,90,90,267300,07-09-2006,360,6.99,IL,669,Owner Occupied,Fix
2368,100,100,267272,31-08-2006,360,9.35,TX,586,Owner Occupied,ARM
1764,80,100,267200,29-08-2006,360,7.2,CA,632,Owner Occupied,ARM
4110,90,90,266480,17-04-2006,240,6.99,FL,727,Owner Occupied,Fix
238,80,80,266400,01-09-2006,360,8.1,WA,523,Owner Occupied,ARM
3365,89.85,89.85,266400,23-08-2006,480,7.9,NJ,611,Owner Occupied,ARM
2678,80,100,266320,29-08-2006,360,10.1,CA,664,Owner Occupied,ARM
404,80,100,266000,18-08-2006,480,8.25,CA,643,Owner Occupied,ARM
756,84.18,84.18,266000,28-08-2006,480,7.25,MD,648,Owner Occupied,ARM
1125,95,95,266000,10-08-2006,360,9.5,FL,632,Owner Occupied,ARM
3018,95,95,266000,15-08-2006,360,9.55,IL,700,Owner Occupied,ARM
3995,88.58,88.58,266000,17-04-2006,360,6.15,CT,663,Owner Occupied,Fix
4018,69.09,69.09,266000,16-08-2006,360,6.9,NY,567,Owner Occupied,ARM
4332,95,95,266000,24-08-2006,360,8.45,FL,698,Owner Occupied,ARM
3348,90,90,265500,31-08-2006,480,7.99,CA,604,Owner Occupied,ARM
4363,90,90,265500,28-08-2006,360,8.65,MA,602,Owner Occupied,ARM
1043,88.33,88.33,265000,31-08-2006,360,7,NJ,655,Owner Occupied,ARM
2569,93.64,93.64,265000,31-08-2006,360,7.65,AZ,613,Owner Occupied,ARM
2915,89.08,89.08,265000,14-08-2006,480,7.625,MD,658,Owner Occupied,Fix
3650,54.19,54.19,265000,23-08-2006,480,6.9,NJ,599,Owner Occupied,Fix
4417,89.83,89.83,265000,31-08-2006,360,8.4,AZ,720,Owner Occupied,ARM
4856,84.13,84.13,265000,29-08-2006,480,8.5,NJ,633,Owner Occupied,ARM
172,95,95,264100,30-08-2006,360,7.5,MN,616,Owner Occupied,Fix
3451,95,95,264100,31-08-2006,360,8.05,FL,688,Owner Occupied,ARM
681,80,100,264000,05-09-2006,360,7.25,FL,713,Owner Occupied,ARM
1779,80,100,264000,24-08-2006,360,8.15,CA,622,Owner Occupied,ARM
2619,80,80,264000,30-08-2006,360,6.1,CA,539,Owner Occupied,ARM
2751,80,100,264000,08-09-2006,480,8.45,NV,676,Owner Occupied,ARM
2989,80,100,264000,15-08-2006,360,8,FL,651,Owner Occupied,ARM
3313,93.62,93.62,264000,16-08-2006,480,7.22,MD,589,Owner Occupied,ARM
4115,80,100,264000,24-08-2006,360,7.99,CA,634,Owner Occupied,ARM
4721,95,95,263587,25-08-2006,360,8.4,MN,610,Owner Occupied,ARM
4731,81.71,81.71,263500,07-09-2006,360,8,NJ,626,Owner Occupied,ARM
2528,80,100,263200,16-06-2006,480,7.99,MA,637,Owner Occupied,ARM
3977,95,95,263150,12-09-2006,360,9.35,AZ,611,Owner Occupied,ARM
4546,85,85,262650,30-08-2006,360,7.75,IL,540,Owner Occupied,ARM
3046,75,75,262500,06-09-2006,360,7.7,MD,524,Owner Occupied,ARM
3187,75,75,262500,30-08-2006,360,8.7,RI,553,Owner Occupied,ARM
3698,80,100,262400,28-08-2006,480,8.45,CA,656,Owner Occupied,ARM
205,90,90,262388,28-08-2006,360,7.75,NY,705,Investor Owned,Fix
58,80,100,262032,08-08-2006,360,7.5,NY,647,Owner Occupied,ARM
2505,80,100,262000,31-08-2006,360,8.8,CA,705,Owner Occupied,ARM
1941,85,85,261800,22-08-2006,360,9.15,CA,514,Owner Occupied,ARM
1487,75,75,261750,21-08-2006,360,7.45,CA,534,Owner Occupied,ARM
274,80,100,261632,31-08-2006,480,7.55,NV,609,Owner Occupied,ARM
1469,95,95,261250,15-08-2006,480,6.5,WA,580,Owner Occupied,ARM
2468,95,95,261250,21-08-2006,480,9.25,NH,594,Owner Occupied,ARM
3501,95,95,261250,22-08-2006,480,9.375,FL,666,Owner Occupied,ARM
4652,95,95,261250,05-09-2006,360,6.9,FL,654,Owner Occupied,Fix
789,90,90,261000,31-08-2006,360,9.4,CA,614,Owner Occupied,ARM
1159,90,100,261000,10-08-2006,360,9.45,WA,563,Owner Occupied,ARM
1446,90,90,261000,25-08-2006,360,9.375,TN,510,Owner Occupied,ARM
1511,87,87,261000,30-08-2006,480,8.75,CA,599,Owner Occupied,ARM
1582,90,90,261000,14-08-2006,360,7.8,MN,537,Owner Occupied,ARM
2531,90,90,261000,08-09-2006,360,8.375,WA,553,Owner Occupied,ARM
4247,80,100,260800,11-09-2006,480,7.7,FL,600,Owner Occupied,ARM
4118,90,90,260640,21-04-2006,300,7.125,MA,719,Owner Occupied,Fix
4131,90,90,260280,12-04-2006,360,6.99,WA,728,Owner Occupied,Fix
62,77.15,77.15,260000,29-08-2006,360,8.4,MD,565,Owner Occupied,ARM
107,80,100,260000,16-08-2006,480,7.65,CA,719,Owner Occupied,ARM
529,72.42,72.42,260000,31-08-2006,480,7.99,FL,579,Owner Occupied,ARM
1153,80,100,260000,30-08-2006,480,8.05,WA,605,Owner Occupied,ARM
1575,80,100,260000,17-08-2006,360,7.55,CA,604,Owner Occupied,ARM
2388,77.38,77.38,260000,07-06-2006,360,6.95,MD,502,Owner Occupied,ARM
3360,80,80,260000,05-09-2006,360,6.75,HI,678,Investor Owned,ARM
3375,83.87,83.87,260000,28-08-2006,480,8.2,MN,682,Owner Occupied,ARM
3851,80,80,260000,31-08-2006,360,6.75,HI,678,Investor Owned,ARM
4622,80,100,260000,06-09-2006,480,7.3,CA,657,Owner Occupied,ARM
4128,90,90,259830,28-04-2006,360,7.75,PA,682,Owner Occupied,Fix
2510,89.48,89.48,259500,22-08-2006,360,7.25,ND,655,Owner Occupied,Fix
774,90,90,259200,28-08-2006,360,8.25,CO,545,Owner Occupied,Fix
384,64.75,64.75,259000,22-08-2006,360,6.987,CA,645,Owner Occupied,ARM
1921,84.92,84.92,259000,24-08-2006,480,7.85,CA,615,Owner Occupied,Fix
2337,79.69,79.69,259000,31-08-2006,480,7.99,NY,572,Owner Occupied,ARM
3819,78.49,78.49,259000,23-08-2006,360,7.65,IL,533,Owner Occupied,ARM
271,90,90,258300,25-08-2006,360,7.25,CA,652,Owner Occupied,Fix
2910,78.18,78.18,258000,08-09-2006,480,8.99,AZ,504,Owner Occupied,ARM
4557,79.39,79.39,258000,29-08-2006,360,8.05,PA,551,Owner Occupied,ARM
326,80,100,257600,31-08-2006,360,7.85,FL,632,Owner Occupied,ARM
2016,82.69,82.69,257500,18-08-2006,360,7.6,WA,634,Owner Occupied,ARM
4114,90,90,257310,06-09-2006,480,8.99,NV,633,Owner Occupied,ARM
504,80,100,256800,31-08-2006,360,7.8,IL,641,Owner Occupied,ARM
4408,80,100,256800,01-09-2006,360,7.1,FL,618,Owner Occupied,ARM
601,95,95,256500,17-08-2006,480,7.99,CO,619,Owner Occupied,Fix
721,90,90,256500,17-08-2006,480,7.825,AZ,594,Owner Occupied,ARM
2543,90,90,256500,18-08-2006,480,8.88,WI,611,Owner Occupied,ARM
2730,90,100,256500,31-08-2006,360,8.4,RI,599,Owner Occupied,ARM
2890,90,90,256500,28-08-2006,360,9.85,MI,554,Owner Occupied,ARM
3134,95,95,256500,31-08-2006,480,8.25,WA,617,Owner Occupied,ARM
3965,90,90,256500,30-08-2006,480,8,MD,580,Owner Occupied,ARM
4726,90,90,256500,30-08-2006,360,8,FL,535,Owner Occupied,ARM
4819,90,90,256500,24-08-2006,360,10.15,MO,713,Investor Owned,ARM
3276,89.98,89.98,256450,14-08-2006,480,8.65,OR,546,Owner Occupied,ARM
984,80,100,256000,28-08-2006,360,9,FL,640,Owner Occupied,ARM
1481,80,100,256000,31-08-2006,360,7.55,CA,702,Owner Occupied,ARM
1711,80,100,256000,25-08-2006,480,6.9,WA,646,Owner Occupied,ARM
1852,80,100,256000,29-08-2006,480,7.5,CA,748,Owner Occupied,ARM
2410,80,100,256000,22-08-2006,360,7.15,CA,628,Owner Occupied,ARM
4499,80,100,256000,31-08-2006,480,7.4,CA,639,Owner Occupied,ARM
2250,80,100,255920,31-08-2006,360,7.1,CA,616,Owner Occupied,ARM
1178,90,90,255600,30-08-2006,360,9.05,IL,603,Owner Occupied,ARM
80,69.05,69.05,255500,22-08-2006,360,11.65,CA,547,Owner Occupied,ARM
304,80,100,255440,01-09-2006,480,8.4,NJ,642,Owner Occupied,ARM
416,73.91,73.91,255000,28-08-2006,360,7.887,NJ,590,Owner Occupied,ARM
3109,85,85,255000,21-08-2006,480,7.45,CA,605,Owner Occupied,Fix
3628,76.12,76.12,255000,16-08-2006,360,7.75,CA,644,Owner Occupied,ARM
3216,85,85,254915,31-08-2006,360,9.625,MA,556,Owner Occupied,ARM
3653,95,95,254600,22-08-2006,480,8.75,MN,602,Owner Occupied,ARM
2771,96.77,96.77,254500,07-09-2006,360,11.55,WI,677,Owner Occupied,ARM
833,80,100,254400,30-08-2006,360,7.75,FL,624,Owner Occupied,ARM
2348,80,100,254400,22-08-2006,480,7.75,CA,683,Owner Occupied,ARM
2920,80,100,254400,17-08-2006,360,7.6,WA,635,Owner Occupied,ARM
1847,84.67,84.67,254000,14-08-2006,360,8.1,MD,521,Owner Occupied,ARM
2881,80,100,253600,31-08-2006,360,7.45,FL,630,Owner Occupied,ARM
4601,80,100,253600,31-08-2006,360,8.55,FL,615,Owner Occupied,ARM
4132,90,90,253080,13-04-2006,360,7.125,NC,739,Owner Occupied,Fix
2024,73.76,73.76,253000,31-08-2006,480,7.675,IL,581,Owner Occupied,ARM
2906,89.72,89.72,253000,11-08-2006,480,7.99,FL,563,Owner Occupied,ARM
320,94.99,94.99,252985,16-08-2006,360,7.09,LA,621,Owner Occupied,ARM
4609,85,85,252620,29-08-2006,360,7.75,IL,638,Owner Occupied,ARM
3604,95,95,252263,31-08-2006,360,8.99,CA,754,Investor Owned,ARM
4597,84.46,84.46,252100,08-09-2006,360,6.25,MD,709,Owner Occupied,ARM
419,80,100,252000,30-08-2006,360,7.4,MD,605,Owner Occupied,ARM
465,90,90,252000,21-08-2006,360,9.25,CA,626,Investor Owned,ARM
1390,80,80,252000,31-08-2006,480,8.5,IL,695,Investor Owned,ARM
1628,90,90,252000,31-08-2006,480,9.25,CA,582,Owner Occupied,ARM
1866,80,100,252000,25-08-2006,360,8,FL,699,Owner Occupied,ARM
2002,90,100,252000,22-08-2006,480,8.6,CA,581,Owner Occupied,ARM
2226,90,90,252000,30-06-2006,360,9.46,MO,552,Owner Occupied,ARM
2302,90,90,252000,31-07-2006,480,9.7,NY,605,Owner Occupied,ARM
2956,80,100,252000,31-08-2006,360,7.1,CA,658,Owner Occupied,ARM
3161,90,90,252000,31-08-2006,480,7.65,AZ,609,Owner Occupied,ARM
3559,69.85,69.85,252000,23-08-2006,360,11.35,FL,538,Owner Occupied,ARM
3865,88.42,88.42,252000,11-09-2006,480,8.15,FL,552,Owner Occupied,ARM
4690,90,100,252000,09-08-2006,360,9.7,IL,566,Owner Occupied,ARM
3307,95,95,251750,25-08-2006,360,9.2,MA,650,Owner Occupied,ARM
4256,95,95,251750,14-09-2006,360,7,NV,807,Owner Occupied,Fix
748,85.29,85.29,251600,29-08-2006,360,9.35,RI,550,Owner Occupied,Fix
475,85,85,251515,25-08-2006,360,8.225,TX,540,Owner Occupied,Fix
104,94.81,94.81,251250,29-08-2006,360,7.8,AZ,635,Owner Occupied,ARM
1885,71.79,71.79,251250,06-09-2006,360,7.95,FL,555,Owner Occupied,ARM
1292,79.94,92.68,251000,25-08-2006,360,9,GA,552,Owner Occupied,ARM
2480,85,100,250750,07-09-2006,360,9.05,NV,581,Owner Occupied,ARM
879,95,95,250705,05-09-2006,360,7.4,AZ,659,Owner Occupied,ARM
3268,80,100,250704,31-08-2006,480,7.85,CA,621,Owner Occupied,ARM
2685,80,100,250400,30-08-2006,360,6.55,CA,615,Owner Occupied,ARM
892,90,90,250200,07-09-2006,480,8.5,FL,622,Owner Occupied,ARM
1621,89.48,89.48,250001,31-08-2006,180,6.75,IL,664,Owner Occupied,Fix
583,71.43,71.43,250000,24-08-2006,360,7.85,CA,629,Owner Occupied,ARM
963,52.63,52.63,250000,13-09-2006,480,7.1,HI,544,Owner Occupied,ARM
1209,64.94,64.94,250000,30-08-2006,360,12.6,FL,525,Owner Occupied,ARM
1399,84.75,84.75,250000,18-09-2006,480,6.9,NV,642,Owner Occupied,Fix
2355,48.54,48.54,250000,05-09-2006,360,7.812,IL,597,Owner Occupied,ARM
3408,83.19,83.19,250000,21-08-2006,360,8.15,MD,635,Owner Occupied,Fix
4090,73.53,73.53,250000,20-09-2006,480,7.95,AZ,559,Owner Occupied,ARM
2134,84.77,84.77,249999,31-08-2006,360,7.375,NV,606,Owner Occupied,ARM
1297,89.06,89.06,249995,22-08-2006,360,8.6,MD,560,Owner Occupied,ARM
4529,100,100,249900,05-09-2006,360,9.15,FL,641,Owner Occupied,Fix
3083,80,100,249600,08-09-2006,360,7.4,CA,645,Owner Occupied,ARM
4515,90,90,249300,29-08-2006,480,8.65,IL,626,Owner Occupied,ARM
3538,95,95,248634,25-08-2006,480,8.1,FL,617,Owner Occupied,ARM
4542,90,90,248400,31-08-2006,360,10.5,IL,644,Investor Owned,ARM
2681,85,85,248200,14-06-2006,360,6.75,AZ,600,Owner Occupied,ARM
1253,80,100,248000,02-06-2006,360,7.5,MN,643,Owner Occupied,ARM
2955,80,100,248000,31-08-2006,480,8.65,IL,652,Owner Occupied,ARM
3818,80,100,248000,07-09-2006,480,7.9,FL,649,Owner Occupied,ARM
3916,80,100,248000,29-08-2006,480,8.4,AZ,656,Owner Occupied,ARM
4373,80,100,248000,11-07-2006,480,8.65,CA,620,Owner Occupied,ARM
